,pl_name,pl_orbper_yrs,st_mass_x,sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_bmasse,pl_bmassj,st_teff,st_rad,ra,dec,sy_dist,spec_type,st_rad_m,st_lum,st_lum_sol,r_0,r_1,hab_zone
58,CoRoT-1 b,0.004131320876112251,1.0375,1,1,1.5089649499999997,0.02622,348.97436000000005,1.098,6019.6,1.1525,102.0798591,-3.1021394,787.909,G0 V,801794250.0,6.0147559380070446e+26,1.5712528573686113,1.7218095227901848,1.1951617834071333,0
59,CoRoT-10 b,0.0362507871321013,0.8933333333333334,1,1,13.2406,0.10566666666666667,875.0811,2.7533333333333334,5075.0,0.7733333333333334,291.0636813,0.7460143,338.38599999999997,K1 V,538008000.0000001,1.3681800516954677e+26,0.3574138066080114,0.8211977063078687,0.5700189842197534,0
60,CoRoT-11 b,0.008198021902806297,1.318,1,1,2.9943275,0.043795,777.085875,2.4450000000000003,6415.75,1.36,280.6872998,5.9376586,655.0369999999999,F6 V,946152000.0000001,1.0807696853400173e+27,2.823327286677161,2.308036528387712,1.6020802631911142,0
61,CoRoT-12 b,0.007742764325804243,1.045,1,1,2.8280446699999997,0.0397225,285.40831249999997,0.898,5675.0,1.085,100.7656871,-1.2964437,1126.37,G,754834500.0,4.211032053493432e+26,1.1000606200348568,1.4406894445151825,1.000027554181682,0
62,CoRoT-13 b,0.011047748117727584,1.09,1,1,4.03519,0.05102333333333333,418.57622999999995,1.317,5945.0,1.0966666666666667,102.72114319999999,-5.0864557,1148.93,G0 V,762951000.0,5.1811042350029166e+26,1.3534755054866554,1.598038600548418,1.1092485193657646,0
63,CoRoT-14 b,0.004140013689253935,1.1266666666666667,1,1,1.5121399999999998,0.026926666666666668,2403.8182333333334,7.563333333333333,6036.666666666667,1.2033333333333334,103.42420229999999,-5.5360385,1744.5999999999997,F9 V,837159000.0,6.631721567782352e+26,1.7324246519807607,1.807961769079829,1.2549627491685524,0
64,CoRoT-16 b,0.014653716632443532,1.1,1,1,5.35227,0.0618,169.08203500000002,0.532,5650.0,1.19,278.52466580000004,-6.0026025999999995,732.409,G5 V,827883000.0,4.976835903790267e+26,1.300113872463497,1.5662199853098404,1.0871622244354993,0
65,CoRoT-17 b,0.01031649555099247,1.04,1,1,3.7681,0.04743333333333333,773.3740333333334,2.4333333333333336,5740.0,1.5999999999999999,278.699236,-6.612288,1176.12,G2 V,1113120000.0,9.584139850640474e+26,2.5036937958830916,2.1734651039917767,1.5086700331698208,0
66,CoRoT-18 b,0.005202120396988364,0.91,1,1,1.900074475,0.029099999999999997,1072.6637249999999,3.375,5440.0,0.95,98.1724172,-0.0316045,764.8889999999999,G9 V,660915000.0,2.7258905668351013e+26,0.7120926245650735,1.15912509667655,0.8045849435720221,0
67,CoRoT-19 b,0.010669760438056126,1.2,1,1,3.89713,0.05155333333333334,355.4361166666667,1.1183333333333334,6090.0,1.6266666666666667,97.0335983,-0.1707293,790.663,F9 V,1131672000.0,1.2552548627209603e+27,3.2791401847465003,2.4873795352442474,1.7265678473745905,0
68,CoRoT-2 b,0.004772061584531143,0.9816666666666666,2,1,1.74299549375,0.028214,1090.1411666666665,3.43,5610.428571428572,0.9100000000000001,291.7770457,1.3836633999999999,213.28299999999996,G,633087000.0000001,2.8296488363064077e+26,0.7391977106338578,1.180979534781749,0.8197547918481798,0
69,CoRoT-20 b,0.02530572484599589,1.126,1,2,9.242916,0.08972,1396.53318,4.394,5880.0,1.135,97.72042490000001,0.22689310000000001,844.061,G2 V,789619500.0,5.3108817870226816e+26,1.3873776873100003,1.617928845667049,1.123054959923641,0
70,CoRoT-20 c,4.58590006844627,1.14,1,2,1675.0,2.9,5403.11,17.0,5880.0,1.1,97.72042490000001,0.22689310000000001,844.061,G,765270000.0000001,4.9883886450716644e+26,1.303131829956025,1.5680367667257744,1.0884233091770972,0
71,CoRoT-21 b,0.007459931553730322,1.29,1,1,2.72474,0.04165,711.9392,2.24,6200.0,1.95,101.0526207,-0.29915440000000004,,F8 IV,1356615000.0,1.9377671447577385e+27,5.062087629983643,3.0904868121087645,2.145203450826908,0
72,CoRoT-22 b,0.02671041752224504,1.1,1,1,9.755980000000001,0.092,12.2,0.038,5939.0,1.14,280.6671392,6.2191669,627.158,G3 V,793097999.9999999,5.576075059230461e+26,1.4566549266537254,1.657831572261839,1.1507526891141235,0
73,CoRoT-23 b,0.009941957563312799,1.1333333333333333,1,1,3.6313,0.048163333333333336,948.1848333333334,2.983333333333333,5900.0,1.6533333333333333,279.7826586,4.357751599999999,1060.97,G0 V,1150224000.0,1.1423376674801151e+27,2.9841631856847313,2.3728667423105843,1.6470809401331057,0
74,CoRoT-24 b,0.013999726214921288,0.91,1,2,5.1134,0.055999999999999994,5.7,0.018000000000000002,4950.0,0.86,101.922543,-3.7192892,591.555,K1 V,598302000.0,1.53138118028286e+26,0.40004733027242945,0.8687958813972853,0.6030583646354256,0
75,CoRoT-24 c,0.03219438740588638,0.91,1,2,11.759,0.098,28.0,0.08800000000000001,4950.0,0.86,101.922543,-3.7192892,591.555,K1 V,598302000.0,1.53138118028286e+26,0.40004733027242945,0.8687958813972853,0.6030583646354256,0
76,CoRoT-25 b,0.013307843942505133,1.09,1,1,4.86069,0.057844999999999994,89.467095,0.2815,6040.0,1.19,280.62965610000003,6.5138223,1103.48,F9,827883000.0,6.499909122033494e+26,1.6979908887234834,1.7899040180461891,1.2424283000067697,0
77,CoRoT-26 b,0.011511950718685831,1.09,1,1,4.20474,0.05255,174.8007,0.55,5590.0,1.79,279.7504991,6.969782799999999,1045.18,G5,1245303000.0,1.0789936799354658e+27,2.818687774126086,2.306139375472745,1.6007633900810307,0
78,CoRoT-27 b,0.009788692676249143,1.05,1,1,3.5753199999999996,0.04715,3287.8795,10.345,5900.0,1.08,278.4958319,5.5383811,1010.28,G2,751356000.0,4.874399997617738e+26,1.273354231352596,1.5500177913480426,1.0759157754095285,0
79,CoRoT-28 b,0.01426012320328542,1.01,1,1,5.2085099999999995,0.05965,153.35297500000001,0.48250000000000004,5150.0,1.78,278.6883216,5.5736911,766.183,G8/9 IV,1238346000.0,7.686604364043233e+26,2.007994870439716,1.9464505046025158,1.351092107229527,0
80,CoRoT-29 b,0.007804427561031257,0.9466666666666667,1,1,2.8505671666666665,0.0388,268.56635,0.845,5262.666666666667,0.96,278.9020691,6.4795703,806.507,K0 V,667872000.0,2.4379877855892592e+26,0.6368829115959402,1.0962052138791059,0.7609102871477151,0
81,CoRoT-3 b,0.011654481998631075,1.3820000000000001,1,1,4.25679955,0.05739,6856.315725,21.5725,6694.5,1.5340000000000003,292.0552827,0.1218359,768.7710000000001,F3 V,1067203800.0000001,1.6300049008355684e+27,4.258111026216218,2.834461456357763,1.9674882525272992,0
82,CoRoT-30 b,0.024805065023956196,0.98,1,1,9.06005,0.0844,921.707,2.9,5650.0,0.91,277.6011767,6.8359338,1032.23,G3 V,633087000.0,2.9103296461610902e+26,0.7602742022364394,1.197697635825172,0.8313593480977346,0
83,CoRoT-31 b,0.01267463381245722,1.25,1,1,4.62941,0.0586,266.9772,0.84,5700.0,2.15,94.820735,-4.4222978,2005.76,G2 IV,1495755000.0,1.6828366037505246e+27,4.396124879181099,2.880030424099357,1.9991190967253323,0
84,CoRoT-4 b,0.025193839835728954,1.17,1,1,9.20205,0.09048333333333332,228.19940666666665,0.718,6190.0,1.1633333333333333,102.1946233,-0.6727861,726.4119999999999,F,809331000.0,6.852302830564954e+26,1.7900477613806045,1.8377836125013463,1.275663022396448,0
85,CoRoT-5 b,0.011055170568104037,1.0025,1,1,4.037901049999999,0.04966,148.9017025,0.46849999999999997,6100.0,1.135,101.2772396,0.8152163,882.472,F9 V,789619500.0,6.151438273760681e+26,1.6069587966981924,1.7412632568394795,1.2086652279940848,0
86,CoRoT-6 b,0.02433016563997262,1.05,1,1,8.886593,0.08546666666666668,939.7051,2.956666666666667,6090.0,1.0266666666666666,281.07255630000003,6.6632062,645.294,F9 V,714252000.0,5.0002728306050616e+26,1.3062363716314163,1.5699034771623528,1.0897190512118318,0
87,CoRoT-7 b,0.002337158451158698,0.8885714285714287,1,2,0.8536471242857143,0.0170232,7.419838571428572,0.02334285714285714,5269.142857142857,0.8628571428571429,100.9561682,-1.0630076000000004,159.90599999999998,G9 V,600289714.2857143,1.9792620511836598e+26,0.5170486027125548,0.9877061310655325,0.6855976839839387,0
88,CoRoT-7 c,0.010127310061601643,0.9,1,2,3.699,0.0455,10.98,0.034714999999999996,5256.0,0.86,100.95616820000001,-1.0630076000000002,159.906,G,598302000.0,1.9466323484671264e+26,0.508524646934986,0.9795307376060579,0.679922887963966,0
89,CoRoT-8 b,0.01700849144421629,0.8825,1,1,6.2123515,0.0633225,69.28629000000001,0.218,5080.0,0.81,291.5885696,1.4262972,322.03700000000003,K1 V,563517000.0,1.5069210316980415e+26,0.3936575317915469,0.8618294842856391,0.5982227707525524,0
90,CoRoT-9 b,0.26084388227241617,0.9675,2,1,95.273228,0.403675,266.33974,0.838,5625.0,0.95,280.7866461,6.2040783,412.98,G3 V,660915000.0,3.116039290274349e+26,0.814012353781178,1.2393031774448349,0.8602390543971843,0
91,CoRoTID 223977153 b,0.018393894592744695,1.08,1,1,6.718369999999999,0.071,47.6745,0.15,5970.0,0.79,100.1951714,9.2573953,576.683,G0 VI,549603000.0,2.7341171211046735e+26,0.7142416721799043,1.160872859776581,0.8057981205442466,0
92,DE CVn b,11.219986310746066,0.51,2,1,4098.1,5.75,3823.2733,12.0293,5745.0,1.1,201.7207198,45.545544899999996,30.5225,G,765270000.0000001,4.545808221605277e+26,1.1875152094057673,1.4968616284506269,1.0390184220108758,0
93,DENIS-P J082303.1-491201 b,0.6744969199178645,0.07,1,1,246.36,0.36,9057.77,28.5,2400.0,0.83,125.7620668,-49.200300799999994,,L1.5,577431000.0,7.882550449171126e+24,0.020591824579861875,0.19711037316003072,0.1368204682317202,0
94,DMPP-1 b,0.05084188911704312,1.21,1,4,18.57,0.1462,24.27,0.07636,6196.0,1.26,86.7761233,-10.6303217,62.5388,F8 V,876582000.0,8.06960605971701e+26,2.108047560009668,1.994354087526419,1.3843434807648214,0
95,DMPP-1 c,0.018026009582477753,1.21,1,4,6.584,0.0733,9.6,0.0302,6196.0,1.26,86.7761233,-10.6303217,62.5388,F8 V,876582000.0,8.06960605971701e+26,2.108047560009668,1.994354087526419,1.3843434807648214,0
96,DMPP-1 d,0.007890485968514716,1.21,1,4,2.8819999999999997,0.0422,3.35,0.01054,6196.0,1.26,86.7761233,-10.6303217,62.5388,F8 V,876582000.0,8.06960605971701e+26,2.108047560009668,1.994354087526419,1.3843434807648214,0
97,DMPP-1 e,0.01510198494182067,1.21,1,4,5.516,0.0651,4.13,0.01299,6196.0,1.26,86.7761233,-10.6303217,62.5388,F8 V,876582000.0,8.06960605971701e+26,2.108047560009668,1.994354087526419,1.3843434807648214,0
98,DMPP-2 b,0.014256536618754279,1.44,1,1,5.2072,0.0664,138.89171000000002,0.43700000000000006,6500.0,1.78,27.407731,-34.459098499999996,137.94,F5 V,1238346000.0,1.9505587632089594e+27,5.095503561151931,3.100670518218731,2.1522722794023004,0
99,DMPP-3 A b,0.018270773442847364,0.87,2,1,6.6734,0.0662,2.58,0.00812,5138.0,0.91,91.624382,-72.5126648,45.23,K0 V,633087000.0,1.99032863705981e+26,0.519939560360452,0.9904635472423743,0.6875116927008667,0
100,DP Leo b,25.890485968514717,0.69,2,1,9456.5,8.395,1959.33916,6.165,3500.0,0.5,169.31621930000003,17.9615717,305.684,M,347850000.0,1.293831717601234e+25,0.03379915667714822,0.25253117377953227,0.17528977742622284,0
101,DS Tuc A b,0.022281713894592745,0.985,2,1,8.138396,0.07918308091813889,413.17900000000003,1.3,5461.333333333333,0.9266666666666667,354.9154673,-69.196043,44.0622,G6 V,644682000.0,2.6345559618585045e+26,0.6882330098898914,1.1395406306265923,0.7909907538190152,0
102,EPIC 201170410.02,0.018613826146475016,0.29,1,1,6.7987,0.0349,,,3648.0,0.28,170.1408561,-4.807003900000001,,M,194796000.00000003,4.788516504913339e+24,0.01250918627197842,0.15363019966470096,0.10663952137917902,0
103,EPIC 201238110 b,0.07711868583162218,0.41,1,1,28.1676,0.1811783972551566,,,3587.0,0.37,179.70585319999998,-3.3894613,159.259,M,257409000.0,7.816180178892052e+24,0.020418443518526782,0.19627879439535953,0.1362432434305602,1
104,EPIC 201497682 b,0.005836386036960986,0.78,1,1,2.13174,0.032416242545856615,,,4670.35,0.9,168.9366786,0.48806059999999996,253.02599999999998,K,626130000.0,1.3290714806652422e+26,0.3471973564956223,0.8093759027043815,0.5618131009958434,0
105,EPIC 201615463 c,0.010416536618754278,1.07,1,2,3.80464,0.04769602979170274,,,3300.0,0.5,185.18809319999997,2.2823787999999996,476.88199999999995,M,347850000.0,1.0224954298171583e+25,0.026710956891775293,0.22449505979258016,0.15582903478951568,0
106,EPIC 201754305 d,0.007435400410677619,0.67,1,3,2.71578,0.038095140009486016,,,4761.0,0.9,175.09722380000002,4.5574311,334.967,K,626130000.0,1.4353022053159498e+26,0.37494832949737456,0.8411002783835784,0.583833981303663,0
107,EPIC 201757695.02,0.005606570841889117,0.73,1,1,2.0478,0.0296,,,4520.0,0.66,173.9385102,4.6164303,,K,459162000.0,6.270572849272298e+25,0.1638080681628082,0.5559422872225854,0.38589691058954195,0
108,EPIC 201833600 c,0.01084621492128679,0.61,1,2,3.9615799999999997,0.04899880298599447,,,3300.0,0.63,169.483654,5.988289,257.443,M,438291000.0,1.6233137443777205e+25,0.042406315161382456,0.282863775338651,0.19634458383478975,0
109,EPIC 201841433 b,0.011415258955053619,0.8,1,1,4.169423333333334,0.035,,,5053.0,0.63,175.20675199999997,6.1348145999999995,436.48800000000006,K,438291000.0,8.923678170793932e+25,0.23311593967591254,0.6632053947420281,0.460351584686701,0
110,EPIC 205950854 c,0.02203889755874971,0.895,1,2,8.049707333333332,0.07860676268653376,,,5502.7,0.865,333.1100738,-16.341886300000002,243.93500000000003,G,601780500.0,2.365926057454889e+26,0.6180580087395217,1.0798829502779383,0.749580494033782,0
111,EPIC 206024342 b,0.012340492813141684,0.93,1,1,4.507365,0.05340169011740778,,,5800.0,0.82,331.2771441,-14.1218019,369.88800000000003,G,570474000.0,2.624250486463867e+26,0.6855408794315222,1.13730970162835,0.7894421963015302,0
112,EPIC 206032309 b,0.007879917864476386,0.22,1,1,2.87814,0.039598718106077166,,,3225.0,0.5,341.2404563,-13.901122299999999,161.365,M,347850000.0,9.326624499357355e+24,0.024364222830087132,0.21440669708495902,0.14882638704845788,0
113,EPIC 206042996 b,0.014504640657084188,0.56,1,1,5.29782,0.059475483682271,,,4800.0,0.67,337.5136198,-13.6101475,451.769,K,466119000.0,8.218265400802249e+25,0.21468822886108277,0.6364527711673281,0.44178175284459054,0
114,EPIC 206215704 b,0.006172895277207392,0.41,1,1,2.25465,0.03365058403382887,,,3225.0,0.37,335.09497210000006,-9.5097112,109.88799999999999,M,257409000.0,5.107259575848088e+24,0.013341848421755715,0.15866095584286968,0.11013152641585884,0
115,EPIC 206317286 b,0.004333579739904175,0.71,1,1,1.58284,0.026580584585596083,,,4800.0,0.67,337.6178427,-7.972456,314.35,K,466119000.0,8.218265400802249e+25,0.21468822886108277,0.6364527711673281,0.44178175284459054,0
116,EPIC 211822797 b,0.05795771044098954,0.608,1,1,21.169053738571428,0.131,,,3890.2016666666664,0.5985714285714285,130.4102091,17.639974399999996,186.19699999999997,K,416426142.8571428,2.8299973938831598e+25,0.07392887653822257,0.3734815206921664,0.2592451920098082,0
117,EPIC 211945201 b,0.05337111986652977,1.1675,1,1,19.49380153125,0.14865,27.0,0.08495,6119.333333333333,1.40875,136.57419309999997,19.4020565,181.69000000000003,G0,980067375.0,9.597318521729389e+26,2.5071364999293073,2.1749589022052143,1.5097069251797628,0
118,EPIC 212297394 b,0.0062674743326488706,0.83,1,1,2.289195,0.03399343428881834,,,3700.0,0.75,207.20612409999998,-17.6098985,418.395,K,521775000.0,3.635758519153889e+25,0.09497801774174214,0.4233247064132813,0.29384290444469274,0
119,EPIC 212424622 b,0.04954880219028063,1.11,1,1,18.0977,0.13490315502378325,,,5776.0,1.22,202.33137649999998,-14.3594358,611.804,G,848754000.0,5.713391797574695e+26,1.4925265928878515,1.6781203506033628,1.164835764033185,0
120,EPIC 212499991 b,0.09550992470910334,0.91,1,1,34.885,0.20894516939549346,,,4730.0,0.9,202.488752,-12.734774900000001,283.29,K,626130000.0,1.3982833591817322e+26,0.3652777845302331,0.8301827311129614,0.5762557706516289,0
121,EPIC 212587672 b,0.04184558521560575,0.95,1,1,15.2841,0.12053127869308944,,,5776.0,0.98,205.4445125,-10.8625468,320.07,G,681786000.0,3.6866040596551586e+26,0.9630627115086621,1.3479983144190948,0.9356877448791159,0
122,EPIC 212737443 b,0.03724661605293178,0.71,1,2,13.604326513333334,0.098,,,4615.333333333333,0.67,204.2215065,-7.318057700000001,336.25,K3,466119000.0,7.0246954902392395e+25,0.18350824164679308,0.5884232875841231,0.408442987728223,0
123,EPIC 212737443 c,0.17946611909650922,0.69,1,2,65.55,0.28,,,4684.0,0.67,204.2215065,-7.318057700000001,336.25,K3,466119000.0,7.45217008301172e+25,0.19467528952486207,0.6060625933251793,0.42068698093914525,0
124,EPIC 220554210 c,0.0019311375770020532,0.94,1,2,0.705348,0.015507512613881063,,,5776.0,1.01,13.4321524,7.9952914,496.289,G,702657000.0,3.9157692641131054e+26,1.0229282299146043,1.3892635689421282,0.9643312472733745,0
125,EPIC 220674823 b,0.0015640690546809641,0.9383333333333334,1,2,0.5712762222222222,0.012706666666666666,8.36,0.02630333333333333,5549.857142857143,0.9355555555555556,13.0800239,10.7947051,244.59,G5 V,650866000.0,2.863729467559494e+26,0.7481006968546222,1.1880701783911192,0.8246766291068949,0
126,EPIC 220674823 c,0.036521448665297745,0.946,1,2,13.339459125000001,0.10706666666666668,5.75,0.018090000000000002,5558.833333333333,0.9300000000000002,13.0800239,10.7947051,244.58999999999997,G5,647001000.0000001,2.8481713714986918e+26,0.7440364084374848,1.1848385037931228,0.8224334228028235,0
127,EPIC 246851721 b,0.01692056125941136,1.32,2,1,6.180235,0.07229,953.49,3.0,6202.0,1.59,78.9198197,16.2786991,372.63199999999995,F5 V,1106163000.0,1.2899916632137915e+27,3.3698841776744812,2.521561427637264,1.750294566812445,0
128,EPIC 248847494 b,9.99315537303217,0.9,1,1,3650.0,4.5,4131.79,13.0,4898.0,2.7,159.38908080000002,11.8427484,551.886,K,1878390000.0000002,1.4469990927914002e+27,3.780039427354755,2.670608519220573,1.8537528096845635,0
129,EPIC 249893012 b,0.009842847364818618,1.05,1,3,3.5951,0.047,8.75,0.027530000000000002,5430.0,1.71,228.2482353,-16.724647400000002,321.296,G8 IV/V,1189647000.0,8.767123946535069e+26,2.2902622639851278,2.078761543489036,1.4429333330486351,0
130,EPIC 249893012 c,0.04277618069815195,1.05,1,3,15.624,0.13,14.67,0.04616,5430.0,1.71,228.2482353,-16.724647400000002,321.296,G8 IV/V,1189647000.0,8.767123946535069e+26,2.2902622639851278,2.078761543489036,1.4429333330486351,0
131,EPIC 249893012 d,0.09786995208761122,1.05,1,3,35.747,0.22,10.18,0.03203,5430.0,1.71,228.2482353,-16.724647400000002,321.296,G8 IV/V,1189647000.0,8.767123946535069e+26,2.2902622639851278,2.078761543489036,1.4429333330486351,0
132,G 9-40 b,0.015731579739904175,0.29,1,1,5.7459595,0.0385,,,3369.0,0.31,134.7188514,21.0747961,27.9276,M2.5 V,215667000.0,4.269657504157313e+24,0.011153755235520672,0.14506833286108864,0.10069646213664596,0
133,GJ 1061 b,0.008772073921971251,0.12,1,3,3.2039999999999997,0.021,1.37,0.0043100000000000005,2953.0,0.16,54.003248600000006,-44.5143104,3.6727800000000004,M5.5 V,111312000.0,6.71366026354029e+23,0.001753829744916481,0.057524887885657905,0.03992982190289359,0
134,GJ 1061 c,0.018313483915126626,0.12,1,3,6.689,0.035,1.74,0.00547,2953.0,0.16,54.003248600000006,-44.5143104,3.6727800000000004,M5.5 V,111312000.0,6.71366026354029e+23,0.001753829744916481,0.057524887885657905,0.03992982190289359,0
135,GJ 1061 d,0.03567693360711841,0.12,1,3,13.030999999999999,0.054000000000000006,1.64,0.0051600000000000005,2953.0,0.16,54.003248600000006,-44.5143104,3.6727800000000004,M5.5 V,111312000.0,6.71366026354029e+23,0.001753829744916481,0.057524887885657905,0.03992982190289359,1
136,GJ 1132 b,0.004459767008898015,0.18000000000000002,1,2,1.6289299,0.015315,1.6225,0.005105,3270.0,0.22666666666666666,153.7090696,-47.1549358,12.613,M4.5 V,157692000.0,2.025964979641672e+24,0.005292489497496531,0.09992912108369358,0.06936392498001544,0
137,GJ 1132 c,0.024446269678302532,0.18,1,2,8.929,0.0476,2.64,0.00831,3270.0,0.21,153.7090696,-47.1549358,12.613,M,146097000.0,1.7389824836067902e+24,0.0045427964566530565,0.09258139159224552,0.06426363637854372,0
138,GJ 1148 b,0.11331553730321697,0.34,1,2,41.3885,0.16475299999999998,95.7047,0.301125,3287.0,0.36,175.4326081,42.751586200000006,11.0143,M,250452000.0,5.217583706212013e+24,0.01363005147913274,0.16036545220999004,0.11131467059700924,0
139,GJ 1148 c,1.4581245722108147,0.34,1,2,532.58,0.912,68.06,0.21414,3287.0,0.36,175.4326081,42.751586200000006,11.0143,M,250452000.0,5.217583706212013e+24,0.01363005147913274,0.16036545220999004,0.11131467059700924,0
140,GJ 1214 b,0.004326910440688675,0.16599999999999998,1,1,1.5804040384615385,0.01411,6.41225,0.020148000000000003,3063.181818181818,0.2076923076923077,258.8313991,4.960679499999999,14.642699999999996,M,144491538.46153846,1.3097775230130072e+24,0.0034215713767319937,0.08034796232909534,0.055772030924045805,0
141,GJ 1252 b,0.0014188349075975359,0.38,1,1,0.51822945,0.00916,2.09,0.00658,3391.5,0.385,306.9286462,-56.4622865,20.373,M3,267844500.0,6.763233037835568e+24,0.017667797904481627,0.18258003106666665,0.1267345038204658,0
142,GJ 1265 b,0.009996167008898015,0.18,1,1,3.6511,0.026000000000000002,7.4,0.023280000000000002,3236.0,0.19,333.4324675,-17.6870623,10.2525,M4.5 V,132183000.0,1.3652332629896605e+24,0.0035664400809552257,0.08203128810531629,0.056940479936630685,0
143,GJ 143 b,0.09748113529545974,0.745,1,2,35.60498466666667,0.19235000000000002,26.665,0.08389500000000001,4634.264999999999,0.71,51.750188200000004,-63.500166,16.32,K4.5,493947000.0,8.018733167292286e+25,0.20947578806928646,0.6286790405125542,0.4363857635263119,0
144,GJ 15 A b,0.0313264887063655,0.38,2,2,11.442,0.07185,4.1899999999999995,0.01318,3587.0,0.385,4.6126677,44.0247296,3.5622800000000003,M2 V,267844500.0,8.462770686751457e+24,0.02210755142829534,0.204236042816793,0.14176661816423158,0
145,GJ 15 A c,20.80766598220397,0.38,2,2,7600.0,5.4,36.0,0.11327000000000001,3607.0,0.38,4.6126677,44.0247296,3.5622800000000003,M1,264366000.0,8.429801919927934e+24,0.022021426123113724,0.20383782919185667,0.14149020564597306,0
146,GJ 160.2 b,0.014333744010951404,0.69,1,1,5.2354,0.053,10.2,0.03209,4347.0,0.5,61.6454173,-20.856472399999998,25.8557,M0 V,347850000.0,3.078677351570709e+25,0.08042521817060369,0.38954549755005047,0.270395700225704,0
147,GJ 163 b,0.023632635181382613,0.3,1,3,8.63182,0.0607,10.6,0.03335,3300.0,0.5,62.3228353,-53.37117679999999,15.1285,M,347850000.0,1.0224954298171583e+25,0.026710956891775293,0.22449505979258016,0.15582903478951568,0
148,GJ 163 c,0.0701727036276523,0.3,1,3,25.63058,0.1254,6.8,0.0214,3300.0,0.5,62.3228353,-53.37117679999999,15.1285,M,347850000.0,1.0224954298171583e+25,0.026710956891775293,0.22449505979258016,0.15582903478951568,0
149,GJ 163 d,1.6535281587953456,0.3,1,3,603.95116,1.0304,29.4,0.0925,3300.0,0.5,62.3228353,-53.37117679999999,15.1285,M,347850000.0,1.0224954298171583e+25,0.026710956891775293,0.22449505979258016,0.15582903478951568,0
150,GJ 179 b,6.264202600958248,0.36,1,1,2288.0,2.41,260.61,0.82,3370.0,0.38,73.0245495,6.475234700000001,12.356,M3.5 V,264366000.0,6.423214186153175e+24,0.01677955639015981,0.17793127987735063,0.12350766038134052,0
151,GJ 180 b,0.0472457221081451,0.43,1,3,17.2565,0.0975,7.3950000000000005,0.023265,3371.0,0.5,73.46009699999999,-17.776194,11.9407,M2 V,347850000.0,1.113372848579045e+25,0.02908497514574308,0.23425906939911986,0.16260653890951024,0
152,GJ 180 c,0.0666091718001369,0.43,1,3,24.329,0.129,6.4,0.02014,3371.0,0.5,73.46009699999999,-17.776194,11.9407,M2 V,347850000.0,1.113372848579045e+25,0.02908497514574308,0.23425906939911986,0.16260653890951024,0
153,GJ 180 d,0.2910335386721424,0.43,1,3,106.3,0.309,7.56,0.023790000000000002,3371.0,0.5,73.46009699999999,-17.776194,11.9407,M,347850000.0,1.113372848579045e+25,0.02908497514574308,0.23425906939911986,0.16260653890951024,0
154,GJ 2056 b,0.19157015742642028,0.62,1,1,69.971,0.28300000000000003,16.2,0.05097,4730.0,0.9,108.01949450000001,-24.8921008,28.4434,K,626130000.0,1.3982833591817322e+26,0.3652777845302331,0.8301827311129614,0.5762557706516289,0
155,GJ 229 A c,0.3340041067761807,0.58,2,2,121.995,0.33899999999999997,7.268,0.022869999999999998,3564.0,0.5,92.6435993,-21.8677233,5.75624,M,347850000.0,1.3910937439166987e+25,0.036339961962296205,0.26185103774206553,0.18175898617849107,0
156,GJ 229 b,1.3649760438056127,0.58,2,2,498.5575,0.9339999999999999,20.239,0.063675,3564.0,0.5,92.6435993,-21.8677233,5.75624,M1/M2 V,347850000.0,1.3910937439166987e+25,0.036339961962296205,0.26185103774206553,0.18175898617849107,0
157,GJ 251 b,0.038981519507186854,0.36,1,1,14.238,0.0818,4.0,0.01259,3451.0,0.36,103.7002499,33.2664632,5.58057,M3.0 V,250452000.0,6.33943343525837e+24,0.016560693404541197,0.17676705385711164,0.12269953472735819,0
158,GJ 27.1 b,0.04331006160164271,0.53,1,1,15.819,0.10099999999999999,13.0,0.0409,3542.0,0.5,9.9980016,-44.2541679,23.6062,M0.5 V,347850000.0,1.3570624804438274e+25,0.03545095298965066,0.25862828643926533,0.1795219738124016,0
159,GJ 273 b,0.05106036960985626,0.29,1,2,18.6498,0.091101,2.89,0.00909,3382.0,0.29,111.85209099999999,5.225807,5.9215349999999995,M3.5,201753000.0,3.794512747921341e+24,0.009912520240128895,0.13675843073683497,0.09492829945006291,0
160,GJ 273 c,0.012931964407939766,0.29,1,2,4.7234,0.036467,1.18,0.00371,3382.0,0.29,111.85209099999999,5.225807,5.9215349999999995,M3.5,201753000.0,3.794512747921341e+24,0.009912520240128895,0.13675843073683497,0.09492829945006291,0
161,GJ 3021 b,0.3660780287474333,0.9,2,1,133.71,0.49,1071.04,3.37,5540.0,0.9,4.0634323,-79.8514218,17.5559,G6 V,626130000.0,2.6314170549901468e+26,0.6874130237696308,1.1388615829966864,0.7905194056439502,0
162,GJ 3082 b,0.032714579055441485,0.47,1,1,11.949000000000002,0.079,8.2,0.0258,3500.0,0.5,18.6432425,-53.9407751,16.6186,M,347850000.0,1.293831717601234e+25,0.03379915667714822,0.25253117377953227,0.17528977742622284,0
163,GJ 3138 b,0.003340260095824777,0.68,1,3,1.22003,0.0197,1.78,0.0056,3717.0,0.5,32.2977385,-16.3392495,28.4712,M0,347850000.0,1.6457954616956516e+25,0.04299361185202852,0.28481576916020285,0.1976995237315009,0
